"","Date","WL","Cond","NO3","NH4","Flow","NO3E","NH4E","water","NO3C","NH4C","waterin","waterin2","watercm2"
"48933",2017-12-07 09:15:00,1.598,"OFF",0.03,0.7814770115,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48934",2017-12-07 09:30:00,1.6,"OFF",0.03,0.781828846,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48935",2017-12-07 09:45:00,1.597,"OFF",0.03,0.7816350415,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48936",2017-12-07 10:00:00,1.598,"OFF",0.03,0.781441237,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48937",2017-12-07 10:15:00,1.601,"OFF",0.03,0.779494608,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48938",2017-12-07 10:30:00,1.6,"OFF",0.03,0.777547979,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48939",2017-12-07 10:45:00,1.599,"OFF",0.03,0.778353287,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48940",2017-12-07 11:00:00,1.6,"OFF",0.03,0.779158595,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48941",2017-12-07 11:15:00,1.598,"OFF",0.03,0.779952078,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48942",2017-12-07 11:30:00,1.597,"OFF",0.03,0.780745561,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48943",2017-12-07 11:45:00,1.597,"OFF",0.03,0.7843496715,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48944",2017-12-07 12:00:00,1.598,"OFF",0.03,0.787953782,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48945",2017-12-07 12:15:00,1.599,"OFF",0.03,0.7860918545,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48946",2017-12-07 12:30:00,1.598,"OFF",0.03,0.784229927,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48947",2017-12-07 12:45:00,1.598,"OFF",0.03,0.7841420815,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48948",2017-12-07 13:00:00,1.598,"OFF",0.03,0.784054236,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48949",2017-12-07 13:15:00,1.598,"OFF",0.03,0.7846897765,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48950",2017-12-07 13:30:00,1.597,"OFF",0.03,0.785325317,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48951",2017-12-07 13:45:00,1.6,"OFF",0.03,0.7816599215,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48952",2017-12-07 14:00:00,1.599,"OFF",0.03,0.777994526,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48953",2017-12-07 14:15:00,1.597,"OFF",0.03,0.778515195,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48954",2017-12-07 14:30:00,1.597,"OFF",0.03,0.779035864,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48955",2017-12-07 14:45:00,1.598,"OFF",0.03,0.777694558,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48956",2017-12-07 15:00:00,1.597,"OFF",0.03,0.776353252,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48957",2017-12-07 15:15:00,1.596,"OFF",0.03,0.7802126205,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48958",2017-12-07 15:30:00,1.597,"OFF",0.03,0.784071989,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48959",2017-12-07 15:45:00,1.6,"OFF",0.03,0.7825664775,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48960",2017-12-07 16:00:00,1.598,"OFF",0.03,0.781060966,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48961",2017-12-07 16:15:00,1.597,"OFF",0.03,0.779524943,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48962",2017-12-07 16:30:00,1.597,"OFF",0.03,0.77798892,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48963",2017-12-07 16:45:00,1.599,"OFF",0.03,0.779145841,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48964",2017-12-07 17:00:00,1.599,"OFF",0.03,0.780302762,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48965",2017-12-07 17:15:00,1.6,"OFF",0.03,0.780071462,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48966",2017-12-07 17:30:00,1.599,"OFF",0.03,0.779840162,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48967",2017-12-07 17:45:00,1.599,"OFF",0.03,0.7814050685,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48968",2017-12-07 18:00:00,1.599,"OFF",0.03,0.782969975,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48969",2017-12-07 18:15:00,1.6,"OFF",0.03,0.7796834175,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48970",2017-12-07 18:30:00,1.596,"OFF",0.03,0.77639686,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48971",2017-12-07 18:45:00,1.598,"OFF",0.03,0.7713664665,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48972",2017-12-07 19:00:00,1.597,"OFF",0.03,0.766336073,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48973",2017-12-07 19:15:00,1.598,"OFF",0.03,0.7744352995,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48974",2017-12-07 19:30:00,1.596,"OFF",0.03,0.782534526,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48975",2017-12-07 19:45:00,1.597,"OFF",0.03,0.78058905,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48976",2017-12-07 20:00:00,1.597,"OFF",0.03,0.778643574,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48977",2017-12-07 20:15:00,1.598,"OFF",0.03,0.778535925,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48978",2017-12-07 20:30:00,1.597,"OFF",0.03,0.778428276,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48979",2017-12-07 20:45:00,1.597,"OFF",0.03,0.7776751775,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48980",2017-12-07 21:00:00,1.597,"OFF",0.03,0.776922079,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48981",2017-12-07 21:15:00,1.597,"OFF",0.03,0.7766010445,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48982",2017-12-07 21:30:00,1.598,"OFF",0.03,0.77628001,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48983",2017-12-07 21:45:00,1.597,"OFF",0.03,0.77445385,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48984",2017-12-07 22:00:00,1.598,"OFF",0.03,0.77262769,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48985",2017-12-07 22:15:00,1.598,"OFF",0.03,0.77334774,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48986",2017-12-07 22:30:00,1.597,"OFF",0.03,0.77406779,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48987",2017-12-07 22:45:00,1.597,"OFF",0.03,0.7743270475,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48988",2017-12-07 23:00:00,1.597,"OFF",0.03,0.774586305,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48989",2017-12-07 23:15:00,1.598,"OFF",0.03,0.7760760345,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48990",2017-12-07 23:30:00,1.595,"OFF",0.03,0.777565764,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48991",2017-12-07 23:45:00,1.596,"OFF",0.03,0.780766142,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48992",2017-12-08,1.597,"OFF",0.03,0.78396652,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48993",2017-12-08 00:15:00,1.597,"OFF",0.03,0.783423613,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48994",2017-12-08 00:30:00,1.596,"OFF",0.03,0.782880706,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48995",2017-12-08 00:45:00,1.597,"OFF",0.03,0.7813122725,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48996",2017-12-08 01:00:00,1.597,"OFF",0.03,0.779743839,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48997",2017-12-08 01:15:00,1.597,"OFF",0.03,0.776094364,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48998",2017-12-08 01:30:00,1.598,"OFF",0.03,0.772444889,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"48999",2017-12-08 01:45:00,1.597,"OFF",0.03,0.7769777755,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49000",2017-12-08 02:00:00,1.597,"OFF",0.03,0.781510662,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49001",2017-12-08 02:15:00,1.598,"OFF",0.03,0.777771095,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49002",2017-12-08 02:30:00,1.599,"OFF",0.03,0.774031528,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49003",2017-12-08 02:45:00,1.6,"OFF",0.03,0.7768239745,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49004",2017-12-08 03:00:00,1.601,"OFF",0.03,0.779616421,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49005",2017-12-08 03:15:00,1.6,"OFF",0.03,0.77694452,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49006",2017-12-08 03:30:00,1.601,"OFF",0.03,0.774272619,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49007",2017-12-08 03:45:00,1.6,"OFF",0.03,0.772983066,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49008",2017-12-08 04:00:00,1.602,"OFF",0.03,0.771693513,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49009",2017-12-08 04:15:00,1.606,"OFF",0.03,0.772796765,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49010",2017-12-08 04:30:00,1.604,"OFF",0.03,0.773900017,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49011",2017-12-08 04:45:00,1.604,"OFF",0.03,0.7728403405,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49012",2017-12-08 05:00:00,1.605,"OFF",0.03,0.771780664,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49013",2017-12-08 05:15:00,1.603,"OFF",0.03,0.7709518235,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49014",2017-12-08 05:30:00,1.604,"OFF",0.03,0.770122983,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49015",2017-12-08 05:45:00,1.605,"OFF",0.03,0.7697448665,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49016",2017-12-08 06:00:00,1.605,"OFF",0.03,0.76936675,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49017",2017-12-08 06:15:00,1.606,"OFF",0.03,0.768009627,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49018",2017-12-08 06:30:00,1.606,"OFF",0.03,0.766652504,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49019",2017-12-08 06:45:00,1.607,"OFF",0.03,0.766509842,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49020",2017-12-08 07:00:00,1.606,"OFF",0.03,0.76636718,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49021",2017-12-08 07:15:00,1.603,"OFF",0.03,0.7665411815,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49022",2017-12-08 07:30:00,1.603,"OFF",0.03,0.766715183,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49023",2017-12-08 07:45:00,1.604,"OFF",0.03,0.7678402385,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49024",2017-12-08 08:00:00,1.605,"OFF",0.03,0.768965294,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49025",2017-12-08 08:15:00,1.604,"OFF",0.03,0.769334947,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49026",2017-12-08 08:30:00,1.605,"OFF",0.03,0.7697046,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49027",2017-12-08 08:45:00,1.607,"OFF",0.03,0.7689611335,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49028",2017-12-08 09:00:00,1.605,"OFF",0.03,0.768217667,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49029",2017-12-08 09:15:00,1.604,"OFF",0.03,0.76529793,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49030",2017-12-08 09:30:00,1.604,"OFF",0.03,0.762378193,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49031",2017-12-08 09:45:00,1.607,"OFF",0.03,0.760832979,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49032",2017-12-08 10:00:00,1.61,"OFF",0.03,0.759287765,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49033",2017-12-08 10:15:00,1.609,"OFF",0.03,0.759423856,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49034",2017-12-08 10:30:00,1.61,"OFF",0.03,0.759559947,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49035",2017-12-08 10:45:00,1.613,"OFF",0.03,0.758899233,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49036",2017-12-08 11:00:00,1.613,"OFF",0.03,0.758238519,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49037",2017-12-08 11:15:00,1.613,"OFF",0.03,0.753809376,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49038",2017-12-08 11:30:00,1.612,"OFF",0.03,0.749380233,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49039",2017-12-08 11:45:00,1.614,"OFF",0.03,0.751800678,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49040",2017-12-08 12:00:00,1.613,"OFF",0.03,0.754221123,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49041",2017-12-08 12:15:00,1.615,"OFF",0.03,0.7584034395,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49042",2017-12-08 12:30:00,1.615,"OFF",0.03,0.762585756,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49043",2017-12-08 12:45:00,1.614,"OFF",0.03,0.7563775625,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49044",2017-12-08 13:00:00,1.615,"OFF",0.03,0.750169369,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49045",2017-12-08 13:15:00,1.616,"OFF",0.03,0.750135134,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49046",2017-12-08 13:30:00,1.617,"OFF",0.03,0.750100899,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49047",2017-12-08 13:45:00,1.614,"OFF",0.03,0.7492610485,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49048",2017-12-08 14:00:00,1.621,"OFF",0.03,0.748421198,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49049",2017-12-08 14:15:00,1.618,"OFF",0.03,0.744546159,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49050",2017-12-08 14:30:00,1.62,"OFF",0.03,0.74067112,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49051",2017-12-08 14:45:00,1.621,"OFF",0.03,0.7426678365,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49052",2017-12-08 15:00:00,1.622,"OFF",0.03,0.744664553,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49053",2017-12-08 15:15:00,1.622,"OFF",0.03,0.7434824125,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49054",2017-12-08 15:30:00,1.622,"OFF",0.03,0.742300272,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49055",2017-12-08 15:45:00,1.623,"OFF",0.03,0.7426397745,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49056",2017-12-08 16:00:00,1.623,"OFF",0.03,0.742979277,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49057",2017-12-08 16:15:00,1.621,"OFF",0.03,0.740854678,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49058",2017-12-08 16:30:00,1.622,"OFF",0.03,0.738730079,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49059",2017-12-08 16:45:00,1.623,"OFF",0.03,0.736219058,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49060",2017-12-08 17:00:00,1.622,"OFF",0.03,0.733708037,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49061",2017-12-08 17:15:00,1.623,"OFF",0.03,0.7351660935,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49062",2017-12-08 17:30:00,1.627,"OFF",0.03,0.73662415,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49063",2017-12-08 17:45:00,1.627,"OFF",0.03,0.736567057,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49064",2017-12-08 18:00:00,1.624,"OFF",0.03,0.736509964,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49065",2017-12-08 18:15:00,1.629,"OFF",0.03,0.7338847725,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49066",2017-12-08 18:30:00,1.625,"OFF",0.03,0.731259581,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49067",2017-12-08 18:45:00,1.625,"OFF",0.03,0.733354668,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49068",2017-12-08 19:00:00,1.626,"OFF",0.03,0.735449755,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49069",2017-12-08 19:15:00,1.625,"OFF",0.03,0.7335490895,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49070",2017-12-08 19:30:00,1.629,"OFF",0.03,0.731648424,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49071",2017-12-08 19:45:00,1.629,"OFF",0.03,0.731722114,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49072",2017-12-08 20:00:00,1.631,"OFF",0.03,0.731795804,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49073",2017-12-08 20:15:00,1.632,"OFF",0.03,0.7308244635,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49074",2017-12-08 20:30:00,1.634,"OFF",0.03,0.729853123,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49075",2017-12-08 20:45:00,1.632,"OFF",0.03,0.7282250775,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49076",2017-12-08 21:00:00,1.637,"OFF",0.03,0.726597032,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49077",2017-12-08 21:15:00,1.632,"OFF",0.03,0.72733705,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49078",2017-12-08 21:30:00,1.634,"OFF",0.03,0.728077068,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49079",2017-12-08 21:45:00,1.635,"OFF",0.03,0.729080506,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49080",2017-12-08 22:00:00,1.631,"OFF",0.03,0.730083944,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49081",2017-12-08 22:15:00,1.631,"OFF",0.03,0.728981867,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49082",2017-12-08 22:30:00,1.633,"OFF",0.03,0.72787979,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49083",2017-12-08 22:45:00,1.632,"OFF",0.03,0.727930263,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49084",2017-12-08 23:00:00,1.633,"OFF",0.03,0.727980736,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49085",2017-12-08 23:15:00,1.632,"OFF",0.03,0.727816638,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49086",2017-12-08 23:30:00,1.633,"OFF",0.03,0.72765254,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49087",2017-12-08 23:45:00,1.628,"OFF",0.03,0.723053793,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49088",2017-12-09,1.631,"OFF",0.03,0.718455046,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49089",2017-12-09 00:15:00,1.631,"OFF",0.03,0.7180528665,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49090",2017-12-09 00:30:00,1.638,"OFF",0.03,0.717650687,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49091",2017-12-09 00:45:00,1.637,"OFF",0.03,0.7163194335,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49092",2017-12-09 01:00:00,1.643,"OFF",0.03,0.71498818,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49093",2017-12-09 01:15:00,1.64,"OFF",0.03,0.715012683,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49094",2017-12-09 01:30:00,1.643,"OFF",0.03,0.715037186,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49095",2017-12-09 01:45:00,1.645,"OFF",0.03,0.707718199,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49096",2017-12-09 02:00:00,1.646,"OFF",0.03,0.700399212,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49097",2017-12-09 02:15:00,1.644,"OFF",0.03,0.6994048185,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49098",2017-12-09 02:30:00,1.644,"OFF",0.03,0.698410425,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49099",2017-12-09 02:45:00,1.655,"OFF",0.03,0.6974512825,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49100",2017-12-09 03:00:00,1.658,"OFF",0.03,0.69649214,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49101",2017-12-09 03:15:00,1.656,"OFF",0.03,0.694276619,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49102",2017-12-09 03:30:00,1.66,"OFF",0.03,0.692061098,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49103",2017-12-09 03:45:00,1.658,"OFF",0.03,0.69006849,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49104",2017-12-09 04:00:00,1.666,"OFF",0.03,0.688075882,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49105",2017-12-09 04:15:00,1.662,"OFF",0.03,0.6848225335,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49106",2017-12-09 04:30:00,1.67,"OFF",0.03,0.681569185,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49107",2017-12-09 04:45:00,1.669,"OFF",0.03,0.6779941145,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49108",2017-12-09 05:00:00,1.671,"OFF",0.03,0.674419044,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49109",2017-12-09 05:15:00,1.672,"OFF",0.03,0.6762789885,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49110",2017-12-09 05:30:00,1.67,"OFF",0.03,0.678138933,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49111",2017-12-09 05:45:00,1.671,"OFF",0.03,0.675408172,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
"49112",2017-12-09 06:00:00,1.668,"OFF",0.03,0.672677411,0,0,0,0,21.4541742937968,570.256247852766,0,12.4361577397123,31.5878406588693
