Date,NO3,NH4
7/24/2016 11:29,0.2160548,0.088296532
7/24/2016 11:59,0.272063,0.083643629
7/24/2016 12:29,0.21802,0.086159553
7/24/2016 12:59,0.2563414,0.075203335
7/24/2016 13:29,0.2347242,0.089371675
7/24/2016 13:59,0.2288286,0.083793382
7/24/2016 14:29,0.2583066,0.081241906
7/24/2016 14:59,0.2455328,0.074393005
7/24/2016 15:29,0.2366894,0.071714429
7/24/2016 15:59,0.2730456,0.064689133
7/24/2016 16:29,0.281889,0.059984231
7/24/2016 16:59,0.272063,0.043350263
7/24/2016 17:29,0.2691152,0.040110566
7/24/2016 17:59,0.291715,0.037022594
7/24/2016 18:29,0.2710804,0.037460964
7/24/2016 18:59,0.3094018,0.029737434
7/24/2016 19:29,0.2710804,0.035288675
7/24/2016 19:59,0.2602718,0.039713332
7/24/2016 20:29,0.2455328,0.032789761
7/24/2016 20:59,0.2691152,0.035569277
7/24/2016 21:29,0.2563414,0.032940076
7/24/2016 21:59,0.2288286,0.039856849
7/24/2016 22:29,0.2651848,0.047000553
7/24/2016 22:59,0.2455328,0.049003964
7/24/2016 23:29,0.2288286,0.056285382
7/24/2016 23:59,0.1993506,0.051918161
7/25/2016 0:29,0.2190026,0.074232631
7/25/2016 0:59,0.232759,0.079927317
7/25/2016 1:29,0.2091766,0.089967338
7/25/2016 1:59,0.1669248,0.085677748
7/25/2016 2:29,0.178716,0.107329062
7/25/2016 2:59,0.1708552,0.10780935
7/25/2016 3:29,0.1914898,0.118710957
7/25/2016 3:59,0.1679074,0.127729987
7/25/2016 4:29,0.1767508,0.138664759
7/25/2016 4:59,0.1914898,0.140637094
7/25/2016 5:29,0.1806812,0.151838437
7/25/2016 5:59,0.159064,0.161993361
7/25/2016 6:29,0.1364642,0.160985023
7/25/2016 6:59,0.11976,0.161836031
7/25/2016 7:29,0.1747856,0.167362097
7/25/2016 7:59,0.1796986,0.157104991
7/25/2016 8:29,0.1796986,0.151378503
7/25/2016 8:59,0.1816638,0.150690832
7/25/2016 9:29,0.1796986,0.141286929
7/25/2016 9:59,0.183629,0.127895658
7/25/2016 10:29,0.2091766,0.116929026
7/25/2016 10:59,0.21802,0.099269138
7/25/2016 11:29,0.2602718,0.091989419
7/25/2016 11:59,0.2435676,0.092557284
7/25/2016 12:29,0.252411,0.09311388
7/25/2016 12:59,0.247498,0.091143543
7/25/2016 13:29,0.237672,0.08546473
7/25/2016 13:59,0.2897498,0.072374348
7/25/2016 14:29,0.2710804,0.0612262
7/25/2016 14:59,0.2710804,0.055168985
7/25/2016 15:29,0.2799238,0.045654565
7/25/2016 15:59,0.3152974,0.048560809
7/25/2016 16:29,0.2858194,0.050449238
7/25/2016 16:59,0.237672,0.033279159
7/25/2016 17:29,0.2926976,0.037742096
7/25/2016 17:59,0.3084192,0.0325452
7/25/2016 18:29,0.3251234,0.038911335
7/25/2016 18:59,0.3103844,0.045472695
7/25/2016 19:29,0.2907324,0.060448781
7/25/2016 19:59,0.2504458,0.092398556
7/25/2016 20:29,0.2258808,0.10975687
7/25/2016 20:59,0.232759,0.110555455
7/25/2016 21:29,0.2298112,0.124064208
7/25/2016 21:59,0.2170374,0.130787861
7/25/2016 22:29,0.2052462,0.154211762
7/25/2016 22:59,0.1846116,0.170837953
7/25/2016 23:29,0.1924724,0.173778027
7/25/2016 23:59,0.1708552,0.190994875
7/26/2016 0:29,0.1964028,0.195860435
7/26/2016 0:59,0.1767508,0.207243049
7/26/2016 1:29,0.1728204,0.215808683
7/26/2016 1:59,0.1679074,0.21500034
7/26/2016 2:29,0.1826464,0.212276705
7/26/2016 2:59,0.1954202,0.196737604
7/26/2016 3:29,0.2013158,0.187148775
7/26/2016 3:59,0.1757682,0.175875204
